StoreId,CompleteStoreName,FoodType,AverageRating,Reviewers,City,Location
v3do,Lucca'S Trattoria (Nostalgia Hotel),Pasta,4.5,553,singapore,"77 Tiong Bahru Road Nostalgia Hotel Singapore 168727,"
v3du,Greendot (Westgate),Vegetarian,4.9,1477,singapore,"Greendot Westgate 3 Gateway Dr, #01-06 Westgate Unit No: #01-06,"
v3ec,Soi Thai Kitchen (Jurong West),Thai,5,2957,singapore,"01-811, 502 Jurong West Avenue 1, Clementi, Jurong West,"
v3ej,Project Acai (VivoCity),Dessert,5,705,singapore,"01-92, 1 Harbourfront Walk, Telok Blangah,"
v3em,Chopsuey Cafe (Dempsey Hill),Western,4.9,291,singapore,"10 Dempsey Road, Dempsey, West Central,"
v3ft,Dian Xiao Er (Hillion Mall),Chinese,5,2838,singapore,"01-08, 17 Petir Road, Bukit Panjang, Bukit Batok,"
v3gc,Indian Cuisine (Our Tampines Hub),Indian,5,1296,singapore,"#01-59, 1 Tampines Ave 4, Our Tampines Hub, Tampines, Simei,"
v3gm,Kampong Chai Chee Restaurant (Changi Road),Singaporean,4.9,777,singapore,"303 Changi Road, Katong, East Coast,"
v3gu,Da Hai Mala Hotpot 大海麻辣香锅 (Ayer Rajah Crescent),Mala Xiang Guo,4.8,1644,singapore,"01-21, 73A Ayer Rajah Crescent, Bukit Timah, Buona Vista, Outer Central,"
v3hf,Al-Kasim Muslim Food (Teck Whye) [Pandago],Indian,4.7,648,singapore,"1-245, 143 Teck Whye Lane,"
v3hl,Dancing Crab (Orchard Central),Seafood,4.9,121,singapore,"07-14/15, 181 Orchard Road, Orchard Central, River Valley, West Central,"
v3ht,Paradise Dynasty (Westgate),Chinese,4.9,3881,singapore,"#02-13, 3 Gateway Drive, Westgate, Jurong East, Clementi,"
v3ii,TungLok Teahouse (Square 2),Chinese,4.9,457,singapore,"01-73, 10 Sinaran Drive, Square 2, Novena, Upper Central,"
v3jo,Lai Heng Prawn Noodle 来興蝦麵 (143 Teck Whye Lane),Noodles,4.9,1932,singapore,"01-245, Blk 143 Teck Whye Lane, Choa Chu Kang, Kranji,"
v3me,Hao Wei Seafood Zhu Chao (Tampines) 豪味海鲜煮炒,Chinese,4.9,3118,singapore,"01-14, 445 Tampines St 42, Tampines, Simei,"
v3mm,Bangkok Jam (Marina Square),Thai,4.6,42,singapore,"#02-105B/C, 6 Raffles Boulevard, Marina Square,"
v3mo,Hana Hana (Orchid Hotel),Japanese,4.9,266,singapore,"#01-17, 1 Tras Link, Orchid Hotel, Lower Central, Tanjong Pagar,"
v3ng,328 Nan Xing Claypot Rice (Circuit Road),,5,436,singapore,"01-11, Blk 79 Circuit Road, Macpherson, Paya Lebar,"
v3oe,Toko Burgers @ Al Makan (201D Tampines St 21),Burgers,4.9,3014,singapore,"201D Tampines Street 21 #01-1155 Singapore 524201,"
v3of,Nanbantei Japanese Restaurant (Far East Plaza),Japanese,4.7,216,singapore,"05-132, 14 Scotts Road, Far East Plaza,"
v3oh,Ben Xiao Hai Mala Hot Pot 笨小孩麻辣香锅 (Bukit Batok Street 52),Mala Xiang Guo,4.8,2252,singapore,"#01-605, Blk 537 Bukit Batok Street 52, Bukit Batok, Bukit Panjang,"
v3pl,Heavenly Wang (KK Hospital),,4.8,113,singapore,"#01-33A, 100 Bukit Timah Road, Women’S Tower, Farrer Park,"
v3pp,Xin Arginoko Japanese & Korean Cuisine (Toa Payoh),Japanese,4.9,694,singapore,"02-70, Blk 470 Toa Payoh Lorong 6, Toa Payoh, Ang Mo Kio,"
v3qc,Gyutan Senri (Sunshine Plaza),Japanese,2.3,29,singapore,"01-54, 91 Bencoolen Street, Sunshine Plaza, Bugis, City Hall, Lower Central, Central,"
v3rq,Toby's Estate (Rodky Street),Western,5,372,singapore,"01-03/04, 8 Rodyk Street, River Valley,"
v3sv,Kim Choo Kueh Chang (East Coast Road),,4.9,395,singapore,"109/111 East Coast Road, Katong, East Coast,"
v3sy,ALT Pizza (Balestier),Pizza,4.9,1282,singapore,"321 Balestier Rd, Singapore 329748,"
v3tr,57° Mala Xiang Guo (Ang Mo Kio),Mala Xiang Guo,5,7175,singapore,"4190 ANG MO KIO AVENUE 6 #01-05 & #01-06,"
v3vn,Xiao Chong Qing Mala小重庆麻辣香锅 (991 Buangkok Link),Mala Xiang Guo,4.8,1355,singapore,"991 Buangkok Link #02-21 Buangkok Square, 543215"
v3vw,Anjappar (Changi Business Park),Indian,4.9,1257,singapore,"#02-07, 51 Changi Business Park Central 2, Tampines, Simei,"
v3wr,Percolate (Block 136 Hdb Bedok North),Coffee,5,990,singapore,"01-152, 136 Bedok North Avenue 3, Bedok, Chai Chee,"
v3x1,Lao Cheng Du Ma La Xiang Guo (Queenstown),Asian,4.6,10,singapore,"Chang Cheng Mee Wah Coffeeshop 
长城美华咖啡店

Blk 75D Redhill road #01-94 Singapore 154075,"
v3xi,Hong Kong Sheng Kee Dessert (Causeway Point),Chinese,4.9,2312,singapore,"#B1-24, Causeway Point, 1 Woodlands Square,"
v3zj,Jack's Place (Compass one),Western,4.9,1362,singapore,"04-07 Compass One, 1 Sengkang Square, Sengkang, Punggol,"
v3zw,Kajiken (Paya Lebar Square),Noodles,5,981,singapore,"#01-86, 60 Paya Lebar, Road, Paya Lebar Square, Paya Lebar, Macpherson,"
v3zz,Verve Pizza Bar (River Valley Road),Pizza,4.5,203,singapore,"3C River Valley Road, Shop Name Warehouse"
v400,City Plaza Homemade Noodles (Ang Mo Kio Ave 1),Chinese,4.9,20,singapore,"226F Ang Mo Kio Ave 1, #01-697, Singapore 566226,"
v46k,Yang Guo Fu Mala Tang (Northpoint),Mala Xiang Guo,4.9,464,singapore,"930 Yishun Avenue 2, Northpoint City, #B1-51,"
v49b,Kenny Rogers Roasters (Marina Square),Western,5,417,singapore,"6 Raffles Boulevard #02-103A/104, Marina Square,"
v4ag,Tasvee Restaurants (Geylang Road),Indian,4.8,4113,singapore,"454 Geylang Road, Fort Road, Mountbatten,"
v4ai,Seoul Garden HotPot (Changi City Point),Korean,5,892,singapore,"#01-18/19, 5 Changi Business Central Park 1, Changi City Point, Simei, Tampines,"
v4ak,Mian Mian Ju Dao (Food Republic - Parkway Parade),Noodles,4.8,263,singapore,"B1-85 To 87, B1-112 To 146, 80 Marine Parade Road, Parkway Parade,"
v4bl,Shinjuku Restaurant (Cuppage Plaza),Japanese,5,69,singapore,"01-01, Cuppage Plaza, 5 Koek Road, River Valley,"
v4cj,Stirling Steaks (East Coast Road),Western,1.9,182,singapore,"115 East Coast Road, Singapore 428804,"
v4do,ToriGo! (Hillion Mall),Chicken,5,6271,singapore,"B1-37/40, 17 Petir Road, Hillion Mall, Bukit Panjang, Bukit Panjang/Bukit Batok,"
v4g8,NBCB (East Coast Road),Burgers,5,188,singapore,"112 East Coast Road, i12, #01-17,"
v4gh,81 Seafood Restaurant (Jurong West),Chinese,4.9,1479,singapore,"Blk 406 Jurong West Street 42, Jurong West, Jurong South,"
v4gi,Arkadas Cafe  (Fusionopolis View),Seafood,4.7,280,singapore,"#01-02, 1 Fusionopolis View, Sandcrawler,"
v4hk,Fatty Bom Bom Sizzle (Toa Payoh),Western,5,1642,singapore,"#02-01, 978 Toa Payoh, Ang Mo Kio,"
v4ii,Ubi Dmq Eating House (Blk 304 Ubi),Noodles,4.8,825,singapore,"#01-95, 304 Ubi Avenue 1, Ubi, Paya Lebar, Macpherson,"
v4jd,So Pho (Clementi Mall),Vietnamese,4.9,2543,singapore,"04-34, Clementi Mall, 3155 Commonwealth Ave West, Jurong East,"
v4le,Ikura Japanese Restaurant (East Village),Japanese,4.9,132,singapore,"01-01, 430 Upper Changi Road, East Village, Bedok, Chai Chee,"
v4ls,Eighteen Chefs (Downtown East),Western,5,2051,singapore,"#02-330/331, No. 1, Pasir Ris Close, E! Avenue, Pasir Ris,"
v4mc,LingZhi Vegetarian (Liat Towers),Chinese,4.9,315,singapore,"05-01, 541 Orchard Road, Liat Towers, Tanglin, West Central,"
v4no,Merdandy Bar & Cafe (Guillemard Road),American,3.9,289,singapore,"511 Guillemard Road, #01-54"
v4ok,Thye Hong Prawn Noodles (Food Republic - NEX),Noodles,4.6,646,singapore,"B2 - 63 And B2 - 70 To 72, 23 Serangoon Central, Nex, Serangoon, Hougang, North,"
v4os,New Station Snack Bar (Far East Plaza),Chinese,4.9,414,singapore,"05-95, 14 Scotts Road, Far East Plaza, Newton, Upper Central,"
v4pa,Ten Points Porridge十分粥道 (Rivervale),Porridge,5,9010,singapore,"#01-02B Rivervale Mall, 11 Rivervale Crescent.,"
v4se,Three's A Crowd Cafe (Tampines Estate),Pancakes and Waffles,5,288,singapore,"01-11, Blk 802 Tampines Ave 4, Tampines Estate, Tampines, Simei,"
v4sg,Chong Qing Grilled Fish (Serangoon),Chinese,4.9,2064,singapore,"2 Maju Avenue,"
v4td,Havelock Teochew Porridge (717 Havelock Rd),Chinese,4.9,1388,singapore,"715/717 Havelock Road, Tiong Bahru, West Central,"
v4tx,Mohammed Waseef Indian Food (Bukit Panjang),Indian,4.9,585,singapore,"Blk 547 Segar Road, Bukit Panjang, Bukit Batok,"
v4vi,Taste of Indonesia (Paya Lebar Square),Indonesian,4.9,2718,singapore,"#B1-29/30/31, 60 Paya Lebar Road, Paya Lebar Square, Paya Lebar, #B1-08"
v4vp,Yum Cha (Changi Business Park),Chinese,5,1131,singapore,"#01-33, 6 Changi Business Park Ave 1, Ue Bizhub East Next To Lemons & Herbs, Tampines,"
v4vy,Salmaan Food Paradise (Jurong East),Asian,4.9,1899,singapore,"#01-1640, Block 338 Jurong East Ave 1, Jurong East, Clementi,"
v4ye,The Providore (Mandarin Gallery),Western,4.9,120,singapore,"02-05, 333A Orchard Rd, Mandarin Gallery, West Central, River Valley,"
v4yh,Rohana Indian Muslim Food (805 Hougang Central),Indian,4.7,1858,singapore,"01-116, Block 805, Hougang Central, Hougang/Serangoon,"
v4yk,MFC - My First Choice (Kinex),American,4.9,765,singapore,"11 Tanjong Katong Road, #B1-K7 Kinex
437157 Singapore,"
v4zq,Peach Garden (Chinatown Point),Chinese,5,142,singapore,"#02-36, 133 New Bridge Road, Chinatown Point, Lower Central,"
v58a,ARF Restaurant (Balestier Road),Indian,4.9,25,singapore,"230 Balestier Road Singapore (329692), S 329692,"
v5ar,Yuzutei (Paris Panjang),Japanese,4.9,291,singapore,"01-01, 100G Pasir Panjang Road, Interlocal Centre, Pasir Panjang, Keppel Area,"
v5bb,Da Paolo Pizza Bar (Holland V),Pizza,4.8,622,singapore,"118 Holland Ave, #01-06, Raffles Holland V,"
v5be,Caffe Zeppin (Sin Ming Lane),Japanese,5,773,singapore,"#01-116, 26 Sin Ming Lane, Bishan, Ang Mo Kio,"
v5dh,Lian Huat Roasted Delight 聯發燒臘 (Silverspoon Coffeeshop),Chinese,5,1397,singapore,"293 Yishun Street 22 #01-261 (Silverspoon Coffeeshop), Singapore 760293,"
v5ex,Woorinara Korean Restaurant (Lorong Kilat),Korean,4.9,515,singapore,"#01-02, 19 Lorong Kilat, Beauty World,"
v5fk,Dajie Makan Place (Bukit Batok),Chicken Rice,5,6722,singapore,"#01-374, 372 Bukit Batok Street 31, Bukit Batok, Bukit Panjang,"
v5fl,Gong He Guan (Upper Cross Street),Singaporean,4.8,206,singapore,"28 Upper Cross Street, Chinatown, Lower Central,"
v5fo,Authentic Hock Lam St Popular Beef Kway Teow (North Canal),Noodles,5,651,singapore,"13 North Canal Road Postal code: 048826 Unit no: 01-01,"
v5fy,Long Jiang Roasted Delights (Bedok Shopping Complex),Rice Dishes,4.6,315,singapore,"324 Bedok Road, Bedok Shopping Complex S,"
v5ga,Kimly Zi Char (Upper Serangoon View),Chinese,4.8,1510,singapore,"02-05, Upper Serangoon View Blk 476D, Hougang, Serangoon,"
v5gd,Merhaba Amigo (Kampung Admiralty),Mexican,5,7198,singapore,"676 Woodlands Drive 71 #01-14, Kampung Admiralty, Singapore 730676,"
v5gq,Korea House BBQ (Killiney Road),Korean,5,313,singapore,"87 Killiney Road, River Valley, West Central,"
v5hd,Eng Kee Chicken Wings (Commonwealth),Chicken Wings,4.9,1551,singapore,"01-711, 117 Commonwealth Drive,"
v5hk,Shu Yan Sichuan Cuisine (Chinatown Point),Chinese,5,452,singapore,"133 New Bridge Road #01-41/42 Chinatown Point ,Singapore 059413,"
v5hw,Rasa Seafood (Gek Poh Shopping Centre),Fried Rice,5,7052,singapore,"01-300, 762 Jurong West Street 75, Koufu Food Court, Jurong West,"
v5it,Wala Wala Cafe Bar (Lorong Mambong),Pizza,5,201,singapore,"31 Lorong Mambong,"
v5kn,Warehouse (River Valley),Pizza,5,22,singapore,"Blk 3C river Valley road #01-09,"
v5kp,7Th Heaven Ktv & Cafe (Tampines SAFRA),Pasta,4.8,202,singapore,"Tampines Safra Level 3, Tampines, Simei,"
v5kv,In Piazza Italian Restaurant and Pizzeria (Steven Road),Italian,4.9,393,singapore,"01-04/05, 30 Stevens Rd, The Pines, Newton, Upper Central,"
v5ld,Hana K-Food (Novena),Korean,4.9,369,singapore,"02-25, 238 Thomson Road, Novena Square Velocity,"
v5lh,Jukusei Yakiniku Kogiya (Sunshine Plaza),Korean,4.2,115,singapore,"01-54, 91 Bencoolen Street, Sunshine Plaza, Bugis/City Hall, Lower Central, Central,"
v5o6,The Original Katong Laksa Since 1950s - Janggut Laksa (Upper Paya Lebar Road) - Islandwide,Singaporean,4.8,16,singapore,"331 Upper Paya Lebar Road, Hougang, Serangoon,"
v5qs,Dino Cake House & Cafe (Upper Thomson),Cakes,5,1963,singapore,"257 Upper Thomson Road, Ang Mo Kio, Toa Payoh, Bishan,"
v5ro,Lucha Loco (Duxton Hill),Mexican,4.9,294,singapore,"15 Duxton Hill, Tanjong Pagar, Lower Central,"
v5tk,Madura's Restaurant (Paya Lebar),Indian,4.8,1982,singapore,"01-08, 60 Paya Lebar Road, Ubi,"
v5to,Hot Hot Pot (Food Republic - Wisma Atria),Chinese,4.7,67,singapore,"04-03 - 29, 31 - 38, 435 Orchard Road, Wisma Atria, West Central, River Valley,"
v5ub,Piao Xiang Ma La Hot Pot (313@Somerset),Mala Xiang Guo,4.9,592,singapore,"313 Orchard Road, 313 @ Somerset, Food Republic, LEVEL 5 (HOTPOT)"
v5uo,Afterwit (North Bridge Road),Snacks,3.1,37,singapore,"778,  Kampong Glam Conservation Area, 778 North Bridge Road, Arab Street, Upper central,"
v5uq,La Mei Spicy Hot Pot (210 Hougang Street 21),,4.9,1598,singapore,"Block 210 Hougang Street 21, Kovan, Hougang/Serangoon,"
v5uy,Niku Kappo (ION Orchard),Japanese,4,130,singapore,"B3-23, 2 Orchard Turn, Ion Orchard, River Valley, West Central,"
v5vb,Cha Cha Cha Mexican Restaurant (Lorong Mambong),Mexican,5,475,singapore,"32 Lorong Mambong, Holland Village, Bukit Timah,"
v5wg,Rong Hua Bak Kut Teh (Fusionpolis),Soups,4.9,888,singapore,"#B1-13, 1 Fusionopolis Way, Buona Vista, Bukit Timah,"
v5xj,1 Tyrwhitt Bistro Bar Cafe (Tyrwhitt Road),Italian,4.9,253,singapore,"1 Tyrwhitt Road, Farrer Park, Upper Central,"
v5zz,TungLok Seafood (Orchard Central),Chinese,4.7,127,singapore,"11-05, 181 Orchard Road, Orchard Central, River Valley, West Central,"
v67x,Mutiara Laut Seafood Restaurant (Punggol),Seafood,4.9,69,singapore,"Mutiara Laut Seafood, Punggol Walk 308, 823308 Punggol, North, Singapore, Singapore,"
v68z,Pin Xiang Bak Kut Teh (Paya Lebar),,5,6,singapore,"Pin Xiang Bak Kut Teh 品香肉骨茶, Geylang East Ave 1 134, 380134 Paya Lebar, East, Singapore, Singapore,"
v6ap,Birdfolks (Clementi) [Pandago],Rice Dishes,4.9,462,singapore,"01-75, 1 West Coast Drive, Newest, Clementi, Jurong East,"
v6bv,Tuk Tuk Cha Treasures (Nex),Thai,5,2006,singapore,"02-12, 23 Serangoon Central, Nex Shopping Mall, Hougang, Serangoon,"
v6dk,Ruby Thai | Authentic Thai Cuisine (3 Temasek Blvd),Thai,3.5,427,singapore,"3 Temasek Boulevard, Unit 03-367/MR2 Suntec City East Atrium, Singapore 038983
Additional Rider instructions: Suntec City East Wing/Tower 3/Level 3. Opposite SingPost, next to Burger King,"
v6fe,Playmade (Depot Road),Bubble Tea,5,641,singapore,"108 Depot Road, #01-03,"
v6hi,Mohamed Irshad (693 Woodlands Ave 6),Singaporean,5,2483,singapore,"Block 693 Woodlands Avenue 6 #01-10 SG730693,"
v6hq,Diamond Kitchen (Marine Parade),Chinese,4.7,518,singapore,"#01-22/23, 5000F Marine Parade Road, Laguna Park Condominium, Upper East Coast, East Coast,"
v6kg,Outram Ya Hua Rou Gu Cha Restaurant (Keppel Road),Asian,4.9,1147,singapore,"01-05/07, 7 Keppel Road, Lower Central, Tanjong Pagar,"
v6ks,Smokin' Joe (Yishun Park Hawker Centre),Western,4.9,364,singapore,"51 Yishun Avenue 11, Yishun Park Hawker Centre, Yishun, Sembawang,"
v6m7,Chandra Mahal (Serangoon Road),Vegetarian,4.8,118,singapore,"430 Serangoon Rd, Singapore 218129,"
v6ma,Qq Noodle House (Bugis City Hall),Noodles,4.9,1016,singapore,"231, Victoria Street Opp.Bugis Junction, Bugis, City Hall, Lower Central,"
v6mb,"Bread, Beer & Brez'n (Killiney Road)",American,4.8,157,singapore,"83 Killiney Road Singapore 239531,"
v6me,Erwin's Gastrobar (Marina Bay Link),Western,4.9,191,singapore,"8A Marina Blvd, #01 - 01, Singapore 018984,"
v6or,Pepper Lunch (Tampines 1),Rice Dishes,5,3828,singapore,"10 Tampines Central 1, #04-12, Tampines 1, Singapore 529536, #B1-06"
v6pj,Ar-Raheeq Restaurant (Punggol),Indian,5,2365,singapore,"01-01, Blk 622D, Punggol Central, Punggol,,"
v6pm,Jia Xiang Sarawak Kuching Kolo Mee (Arc),Noodles,4.9,1183,singapore,"02-25, 460 Alexandra Road, ARC @ PSA, Pasir Panjang,  Keppel Area,"
v6rb,The Restaurant (Buona Vista),Seafood,4.2,18,singapore,"1010 Dover Road, Poly Gate 4, Singapore Polytechnic Graduates' Guild, SPGG, Bukit Timah, Buona Vista,"
v6rn,Treasures Yi Dian Xin (Raffles City),,5,560,singapore,"B1-37, 252 North Bridge Road, Raffles City Shopping Centre, Bugis, City Hall, Lower Central,"
v6sb,Icrepe (Far East Plaza),Bakery,4.8,141,singapore,"01-40, 14 Scotts Road, Far East Plaza, Newton, Upper Central,"
v6si,Mustard (Race Course Road),Indian,4.8,1047,singapore,"32 Race Course Road, Farrer Park, Upper Central,"
v6sn,Cool Echo (Block 57 Hdb Marine),American,5,648,singapore,"Blk 57 Marine Terrace, #01-123, 440057 Singapore.,"
v6t4,CAVA Cafe (Jalan Gelenggang),Western,4.9,49,singapore,"8 Jalan Gelenggang, Singapore 578190,"
v6tv,Zoul's Corner (Tampines Avenue 4),Indonesian,5,7917,singapore,"#01-257, Blk 801 Tampines Ave 4, Tampines, Simei,"
v6uy,Goldleaf Restaurant (Geylang),Chinese,4.5,132,singapore,"83 Geylang Road Singapore 389200,"
v6v3,Rice & Spice Indian Cuisine (Textile Centre),Indian,4.7,100,singapore,"200 Jalan Sultan #01-06/07/23B, Textile Centre, Singapore 199018,"
v6vj,Baker & Cook (InterContinental Hotel),Bakery,4.9,237,singapore,"80 Middle Road, Inter Continental, Bugis, City Hall, Lower Central,"
v6wg,Killiney Cafe (Harbourfront),Singaporean,4.8,259,singapore,"01-08, 1 Harbourfront Place, Harbourfront Tower One, Telok Blangah, Keppel Area,"
v6xo,En Dining (Capital Tower),Japanese,5,43,singapore,"01-10, 168 Robinson Road, Capital Tower, Tanjong Pagar, Lower Central,"
v6zw,Viet Thai Cuisine (Toa Payoh),Asian,4.8,940,singapore,"02-70, 470 Toa Payoh Lor, Toa Payoh, Ang Mo Kio,"
v72g,Arabica Kebab (Marsiling Mall Hawker Centre) - Islandwide,Middle Eastern,5,8,singapore,"Marsiling Mall Hawker Centre, 4, Woodlands Street 12, North, Woodlands, #01-38,"
v75e,352 Roasted Delights 352 烧腊 (Clementi Avenue 2),Asian,4.8,217,singapore,"352 Clementi Avenue 2 #01-153 (MeetUp @ 352 Coffeeshop), Singapore 120352,"
v76k,串loklok (North Spring Bizhub),,5,124,singapore,"11 Yishun Industrial Street 1, North, Yishun, 01-120 (beside texas chicken) Singapore 768089,"
v7cs,Picotin (Katong),Italian,4.3,181,singapore,"382 Joo Chiat Road, Katong, East Coast,"
v7ct,Treasures Yi Dian Xin (Paragon),Dim Sum ,4.9,790,singapore,"B1-08, 290 Orchard Road, Paragon, Newton, Upper Central,"
v7eg,Han's Union (Springleaf Garden),Asian,5,1187,singapore,"906 Upper Thomson Road, Yishun, Sembawang,"
v7eq,Hakata Black Curry Bistroryu (Sunshine Plaza),Japanese,4.9,189,singapore,"01-54, 91 Bencoolen Street, Sunshine Plaza, Bugis/City Hall, Lower Central,"
v7gj,Napolizz Pizza (Anson House),Pizza,4.7,653,singapore,"72 Anson Road  #01-02A 079911,"
v7im,Coffee Hive (Rivervale Mall),Singaporean,5,4379,singapore,"01-19/20, 11 Rivervale Crescent, Rivervale Mall, Sengkang, Punggol,"
v7iu,Morganfield'S (Suntec City Mall),Burgers,5,119,singapore,"#01-645 Tower 4, 3 Temasek Boulevard, 5 Suntec City Mall, Promenade, Lower Central,"
v7iv,Flock Cafe (Tiong Bahru),American,4.9,625,singapore,"01-25, 78 Moh Guan Terrace, Tiong Bahru, West Central,"
v7kj,Victory Thai Boat Noodle (Beauty World Centre),Thai,4.8,768,singapore,"#01-09, 144 Upper Bukit Timah Road, Beauty World Centre, Jurong East,"
v7kp,Shamiana Indian Restaurant (Serangoon Gardens) - Restaurant Delivery,Indian,3.9,2860,singapore,"24 Maju Avenue, Serangoon Gardens, Serangoon, Hougang,"
v7ll,Simply Wrapps (Harbourfront),Wraps,4.9,1436,singapore,"#01-51/52, HarbourFront Centre, 1 Maritime Square, Keppel Area, 	 Telok Blangah,"
v7lu,539 Bedok Nasi Lemak (Bedok North),Western,4.9,982,singapore,"539 Bedok North St 3 01-619 460539,"
v7ma,Gong He Guan (Geylang),Singaporean,5,343,singapore,"217 Geylang Road, Mountbatten, Fort Road,"
v7nc,Chair Lao Ban 車老板 (134 Casuarina Road),Chinese,3,6,singapore,"134 Casuarina Road, Sembawang Hills Estate, Singapore 579522,"
v7oh,Omoomo Food Concepts (Kallang),Japanese,4.9,464,singapore,"#01-40, 1 Stadium Place, Kallang Wave Mall, Fort Road, Mountbatten,"
v7ov,Ming Chung Restaurant (Maude Road),Noodles,5,3131,singapore,"67 Maude Road, Upper central,"
v7pk,Bismillah Biryani Restaurant (Dunlop),Indian,4.7,1421,singapore,"50 Dunlop Street, Upper Central,"
v7qm,Soup Restaurant (Vivocity),Chinese,4.9,499,singapore,"#02-141, 1 Harbourfront Walk, Vivocity, Telok Blangah, Keppel Area,"
v7se,Just Acia (Sembawang),Fried Chicken,5,1636,singapore,"#01-39, 604 Sembawang Road, Sembawang, Yishun,"
v7tc,Swee Choon Tim Sum Restaurant (Jalan Besar),Dim Sum ,5,4863,singapore,"183 To 191 Jalan Besar, Farrer Park, Upper Central,"
v7te,Patisserie G (Downtown Gallery),Cakes,5,87,singapore,"#01-30/34, 6A Shenton Way, Downtown Gallery, Tanjong Pagar, Lower Central,"
v7uj,Yellow Cab Pizza Co. (Suntec),Pizza,4.9,372,singapore,"ONE RAFFLES LINK, B1-01/02 CITYLINK MALL SINGAPORE 039393  B1-01/02 039393,"
v7up,TungLok Peking Duck (Orchard Central),Chinese,5,162,singapore,"07-07/08/09, 181 Orchard Road, Orchard Central, Newton, Upper Central,"
v7vi,Al Habib - Best Cafe Group (312A Sumang),Indian,4.9,5345,singapore,"01-05, 312A Sumang Link, Punggol, Sengkang,"
v7vl,Heavenly Wang (East Point Mall),Coffee,4.9,1931,singapore,"#B1-20, 3 Simei Street 6, East Point Mall, Tampines, Simei,"
v7xa,Anzu (Great World City),Japanese,5,348,singapore,"1 Kim Seng Promenade #01-113/114 Singapore 237994 Great world city, Singapore 237994,"
v7xh,PS.Cafe (Palais Renaissance),Western,5,364,singapore,"Palais S.C, Level 2, 390 Orchard Road, River Valley, Upper Central,"
v7ys,Each A Cup (Senja-Cashew),Bubble Tea,5,2300,singapore,"101 Bukit Panjang Rd, #01-03 Senja-Cashew CC, Singapore 679910,"
v7zs,Guan Chee HK Roast (NEX),Chinese,4.8,1225,singapore,"B2-63-66 / 70-72 Inside Food Republic, 23 Serangoon Central, Nex, Serangoon, Hougang,"
v80f,Tiong Bahru Yong Tao Hu (Bukit Panjang),Asian,0,0,singapore,"17 Petir Road B2-59, Singapore 678278,"
v81v,Fuzhu Ban Mian Fish Soup Pao Fan (Happy Hawkers 406A Sembawang),Noodles,4.9,1189,singapore,"406A Sembawang Drive #01-01, Happy hawkers Singapore 751406, S 751406,"
v887,Settlers Cafe (Serangoon Road),Western,4.6,6,singapore,"562 Serangoon Road,"
v8be,Urban Mix (One Raffles Place),Healthy,5,1445,singapore,"B1-01A, 1 Raffles Place, Clarke Quay, Lower Central,"
v8bp,Eunos MRT Bak Kut Teh (Kimly Coffeeshop),Soups,4.8,580,singapore,"01-2431, 2A Eunos Cres, MacPherson, Paya Lebar,"
v8bq,3 Treasures Vegetarian (Ang Mo Kio Avenue 3),Vegetarian,5,703,singapore,"#01-2508, Blk 422 Ang Mo Kio Ave 3, Ang Mo Kio, Toa Payoh,"
v8ch,TungLok Signatures (Orchard Rendezvous Hotel),Chinese,4.8,36,singapore,"02-18, 1 Tanglin Road, Orchard Parade Hotel, Tanglin, West Central,"
v8cr,Iskina Cebu (Ayer Rajah),Asian,4.9,199,singapore,"01-27, 73 A, Ayer Rajah Crescent JTC Launchpad, One North,"
v8dd,Rochor Beancurd House (Geylang),Dessert,5,3022,singapore,"733 Geylang Road, Paya Lebar, Macpherson,"
v8eo,Different Taste Cafe & Restaurants (Frankel Ave),Singaporean,5,1471,singapore,"111 Frankel Ave, Upper East Coast, East Coast,"
v8fo,Thunder Tea Rice (Joo Chiat),Rice Dishes,5,2921,singapore,"131 Joo Chiat Rd, #02-02, Singapore 427416,"
v8fr,AL AHAMED DELIGHTS (Yishun),Indian,4.8,6848,singapore,"01-387, 291 Yishun Street 22, Yishun, Sembawang,"
v8fs,Thai Accent (VivoCity),Thai,4.9,331,singapore,"#02-143, Vivocity,
1 Harbourfront Walk, Singapore 098585,"
v8gf,Zhen Pin Hong Mala Hot Pot真品红麻辣香锅 (Yishun Park Hawker Centre),Chinese,4.9,932,singapore,"01-38, 51 Yishun Ave 11, Yishun Park Hawker Centre, Yishun, Sembawang,"
v8jl,Monster Curry (Northpoint City),Japanese,5,2804,singapore,"#B1-102, 930 Yishun Avenue 2, Northpoint City, Yishun, Sembawang,"
v8js,Yuu Xiang Dam 郁香潭 (Geylang Road),Dessert,4.9,628,singapore,"340 Geylang Road, #01-11, Le Regal, Mountbatten, Fort Road,"
v8kc,Otoko (The Midtown),Rice Dishes,5,2377,singapore,"01-20, 1187 Upper Serangoon Road, The Midtown, Hougang, Serangoon,"
v8ld,Ming Fa Fishball (Upper Thomson),Noodles,5,3777,singapore,"246B Upper Thomson Road, Bishan, Ang Mo Kio,"
v8le,Oil Town Sarawak Noodle (Sing Poh Eating House),Snacks,5,943,singapore,"01-02, 285 Yishun Avenue 6, Yishun, Sembawang,"
v8li,Parkway At One North (Buona Vista),Thai,5,276,singapore,"#01-02, 10 Biopolis Road, Buona Vista,"
v8lt,Tenderfresh Classic (Yishun Central),Western,5,7707,singapore,"925 Yishun Central 1, #01-211, Singapore 760925,"
